CustomerID,Recency,Frequency,Monetary,R,F,M,RFM_Score,Segment
17041,27,4,1065.77,3,3,3,333,Top Customers
17277,228,2,1065.35,1,2,3,123,Big Spenders
17287,27,7,1064.11,3,4,3,343,Top Customers
12815,148,2,1063.46,2,2,3,223,Big Spenders
14411,311,1,1063,1,1,3,113,Big Spenders
16214,171,3,1062.75,1,3,3,133,Loyal Customers
12679,0,9,1058.67,4,4,3,443,Top Customers
14465,69,3,1058.62,2,3,3,233,Loyal Customers
14419,11,6,1058.06,4,4,3,443,Top Customers
13853,58,2,1056.94,2,2,3,223,Big Spenders
15238,60,5,1056.54,2,3,3,233,Loyal Customers
15407,95,4,1056.44,2,3,3,233,Loyal Customers
14514,9,3,1055.35,4,3,3,433,Top Customers
15977,18,2,1054.73,4,2,3,423,Big Spenders
16728,47,4,1054.67,3,3,3,333,Top Customers
13715,192,8,1053.94,1,4,3,143,Loyal Customers
12716,134,2,1053.49,2,2,3,223,Big Spenders
14583,145,5,1052.55,2,3,3,233,Loyal Customers
15027,90,6,1051.95,2,4,3,243,Loyal Customers
12849,121,2,1050.89,2,2,3,223,Big Spenders
14224,111,4,1050.12,2,3,3,233,Loyal Customers
14078,66,6,1049.37,2,4,3,243,Loyal Customers
15464,223,1,1048.85,1,1,3,113,Big Spenders
15763,74,3,1048.67,2,3,3,233,Loyal Customers
13282,5,6,1047.84,4,4,3,443,Top Customers
13791,44,3,1047.68,3,3,3,333,Top Customers
14488,52,2,1047.43,3,2,3,323,Big Spenders
14293,148,4,1046.56,2,3,3,233,Loyal Customers
18130,16,4,1045.74,4,3,3,433,Top Customers
15996,1,7,1044.78,4,4,3,443,Top Customers
17042,63,5,1044.38,2,3,3,233,Loyal Customers
15192,2,3,1044.32,4,3,3,433,Top Customers
16918,50,7,1043.34,3,4,3,343,Top Customers
12497,82,1,1043.1,2,1,3,213,Big Spenders
17727,10,2,1042.55,4,2,3,423,Big Spenders
15801,47,4,1042.19,3,3,3,333,Top Customers
12951,164,8,1042.07,1,4,3,143,Loyal Customers
16094,12,6,1041.83,4,4,3,443,Top Customers
13719,16,5,1041.68,4,3,3,433,Top Customers
14446,29,4,1039.58,3,3,3,333,Top Customers
13131,24,4,1039.3,3,3,3,333,Top Customers
16320,66,2,1038.46,2,2,3,223,Big Spenders
16175,170,4,1037.59,1,3,3,133,Loyal Customers
15985,124,3,1037.42,2,3,3,233,Loyal Customers
16520,187,4,1036.62,1,3,3,133,Loyal Customers
12691,0,6,1035.8,4,4,3,443,Top Customers
16260,51,1,1035.45,3,1,3,313,Big Spenders
15171,9,2,1034.5,4,2,3,423,Big Spenders
13639,75,1,1033.34,2,1,3,213,Big Spenders
18221,5,6,1033.31,4,4,3,443,Top Customers
12599,33,7,1032.58,3,4,3,343,Top Customers
12724,39,4,1031.41,3,3,3,333,Top Customers
13253,186,2,1030.4,1,2,3,123,Big Spenders
17033,87,3,1030.14,2,3,3,233,Loyal Customers
14584,95,5,1029.26,2,3,3,233,Loyal Customers
15333,209,1,1028.56,1,1,3,113,Big Spenders
16682,58,5,1028,2,3,3,233,Loyal Customers
16416,27,4,1026.99,3,3,3,333,Top Customers
16533,20,5,1026.94,4,3,3,433,Top Customers
13956,55,5,1026.42,3,3,3,333,Top Customers
14904,26,2,1025.44,3,2,3,323,Big Spenders
15777,6,5,1021.61,4,3,3,433,Top Customers
14346,32,2,1021.58,3,2,3,323,Big Spenders
13165,47,2,1021.48,3,2,3,323,Big Spenders
15839,26,5,1020.74,3,3,3,333,Top Customers
13376,204,3,1019.76,1,3,3,133,Loyal Customers
14276,1,5,1019.39,4,3,3,433,Top Customers
12828,113,6,1018.71,2,4,3,243,Loyal Customers
14083,37,9,1018.43,3,4,3,343,Top Customers
12514,268,1,1017.68,1,1,3,113,Big Spenders
13728,108,6,1016.14,2,4,3,243,Loyal Customers
13867,75,3,1015.29,2,3,3,233,Loyal Customers
18142,5,4,1014.9,4,3,3,433,Top Customers
12642,26,3,1013.26,3,3,3,333,Top Customers
12739,79,2,1013.04,2,2,3,223,Big Spenders
17197,60,1,1013.01,2,1,3,213,Big Spenders
12936,18,5,1012.9,4,3,3,433,Top Customers
14775,0,3,1011.9,4,3,3,433,Top Customers
16229,35,2,1010.6,3,2,3,323,Big Spenders
16174,33,3,1009.55,3,3,3,333,Top Customers
16160,79,4,1009.45,2,3,3,233,Loyal Customers
13455,25,4,1007.35,3,3,3,333,Top Customers
14631,51,3,1006.98,3,3,3,333,Top Customers
13429,11,4,1006.8,4,3,3,433,Top Customers
15329,40,5,1005.5,3,3,3,333,Top Customers
12572,48,3,1004.72,3,3,3,333,Top Customers
15104,167,3,1002.54,1,3,3,133,Loyal Customers
12446,58,1,1002.31,2,1,3,213,Big Spenders
15706,30,7,1001.81,3,4,3,343,Top Customers
12545,76,2,1000.39,2,2,3,223,Big Spenders
15508,226,6,1000.27,1,4,3,143,Loyal Customers
14214,37,7,1000.23,3,4,3,343,Top Customers
18143,117,2,1000.16,2,2,3,223,Big Spenders
14389,33,5,999.72,3,3,3,333,Top Customers
16572,33,4,999.7,3,3,3,333,Top Customers
15434,108,6,997.48,2,4,3,243,Loyal Customers
13032,53,3,996.52,3,3,3,333,Top Customers
14540,10,3,996.26,4,3,3,433,Top Customers
17646,249,4,995.66,1,3,3,133,Loyal Customers
17724,58,4,995.65,2,3,3,233,Loyal Customers
17594,86,2,993.18,2,2,3,223,Big Spenders
16009,23,4,992.71,3,3,3,333,Top Customers
17096,0,7,992.68,4,4,3,443,Top Customers
13363,18,2,992.5,4,2,3,423,Big Spenders
17126,64,7,991.85,2,4,3,243,Loyal Customers
17951,40,4,990.84,3,3,3,333,Top Customers
17324,9,4,990.23,4,3,3,433,Top Customers
13410,25,7,988.91,3,4,3,343,Top Customers
15062,72,4,987.86,2,3,3,233,Loyal Customers
18237,2,5,987.1,4,3,3,433,Top Customers
13117,22,8,984.91,3,4,3,343,Top Customers
17144,85,2,984.57,2,2,3,223,Big Spenders
17214,61,7,984.12,2,4,3,243,Loyal Customers
16232,44,5,983.23,3,3,3,333,Top Customers
12510,143,2,982.57,2,2,3,223,Big Spenders
15133,38,3,982.42,3,3,3,333,Top Customers
14138,120,2,982.38,2,2,3,223,Big Spenders
15071,98,2,982.07,2,2,3,223,Big Spenders
16188,36,4,981.86,3,3,3,333,Top Customers
16907,60,5,981.65,2,3,3,233,Loyal Customers
16085,0,5,981.51,4,3,3,433,Top Customers
12541,60,3,981.18,2,3,3,233,Loyal Customers
12717,33,3,980.98,3,3,3,333,Top Customers
18170,113,3,980.31,2,3,3,233,Loyal Customers
13509,37,7,979.72,3,4,3,343,Top Customers
15506,23,3,979.26,3,3,3,333,Top Customers
15132,19,5,977.93,4,3,3,433,Top Customers
14920,35,2,977.77,3,2,3,323,Big Spenders
16376,18,3,977.52,4,3,3,433,Top Customers
15860,41,8,977.21,3,4,3,343,Top Customers
14223,123,4,975.23,2,3,3,233,Loyal Customers
14522,25,4,974.54,3,3,3,333,Top Customers
15747,13,3,974.04,4,3,3,433,Top Customers
13155,80,4,971.76,2,3,3,233,Loyal Customers
17100,19,2,971.74,4,2,3,423,Big Spenders
17618,220,3,971.58,1,3,3,133,Loyal Customers
15449,27,5,971.22,3,3,3,333,Top Customers
15110,24,7,970.25,3,4,3,343,Top Customers
15907,177,3,967.45,1,3,3,133,Loyal Customers
17405,3,5,967.22,4,3,3,433,Top Customers
12550,80,1,964.83,2,1,3,213,Big Spenders
14931,23,6,964.68,3,4,3,343,Top Customers
14195,202,3,962.7,1,3,3,133,Loyal Customers
13138,23,6,962.39,3,4,3,343,Top Customers
14006,6,3,962.19,4,3,3,433,Top Customers
15156,120,3,961.49,2,3,3,233,Loyal Customers
16419,37,7,959.48,3,4,3,343,Top Customers
15658,38,8,958.9,3,4,3,343,Top Customers
18192,72,1,957.97,2,1,3,213,Big Spenders
13823,19,2,957.66,4,2,3,423,Big Spenders
15948,44,2,955.24,3,2,3,323,Big Spenders
17244,54,1,954.9,3,1,3,313,Big Spenders
15835,45,4,954.09,3,3,3,333,Top Customers
16934,55,2,950.93,3,2,3,323,Big Spenders
15421,0,4,950.36,4,3,3,433,Top Customers
16511,22,3,950.26,3,3,3,333,Top Customers
15793,10,4,948.96,4,3,3,433,Top Customers
13748,159,5,948.25,1,3,3,133,Loyal Customers
15787,27,3,948.05,3,3,3,333,Top Customers
12458,72,2,947.4,2,2,3,223,Big Spenders
15681,19,6,946.36,4,4,3,443,Top Customers
15707,44,4,945.58,3,3,3,333,Top Customers
13261,269,2,944.1,1,2,3,123,Big Spenders
12820,45,4,942.34,3,3,3,333,Top Customers
14075,20,3,942.26,4,3,3,433,Top Customers
13636,93,6,941.62,2,4,3,243,Loyal Customers
15576,302,1,940.67,1,1,3,113,Big Spenders
17227,19,6,939.32,4,4,3,443,Top Customers
14629,48,3,939.21,3,3,3,333,Top Customers
12697,22,5,939.02,3,3,3,333,Top Customers
17097,11,9,937.92,4,4,3,443,Top Customers
17289,4,4,936.16,4,3,3,433,Top Customers
13026,25,8,936.15,3,4,3,343,Top Customers
15289,60,4,935.1,2,3,3,233,Loyal Customers
14256,255,3,935.06,1,3,3,133,Loyal Customers
16657,10,4,933.62,4,3,3,433,Top Customers
13655,6,2,932.97,4,2,3,423,Big Spenders
14532,237,4,932.85,1,3,3,133,Loyal Customers
12924,1,5,929.95,4,3,3,433,Top Customers
15201,63,11,927.84,2,4,3,243,Loyal Customers
13805,53,2,924.6,3,2,3,323,Big Spenders
15654,10,2,922.53,4,2,3,423,Big Spenders
13122,184,2,922.39,1,2,3,123,Big Spenders
16551,162,3,922.12,1,3,3,133,Loyal Customers
13934,264,1,922.1,1,1,3,113,Big Spenders
15312,76,5,921.1,2,3,3,233,Loyal Customers
17018,41,2,920.1,3,2,3,323,Big Spenders
14140,22,3,920.05,3,3,3,333,Top Customers
13075,305,1,919.61,1,1,3,113,Big Spenders
12822,71,3,918.98,2,3,3,233,Loyal Customers
14015,53,1,917.34,3,1,3,313,Big Spenders
14712,60,3,917.07,2,3,3,233,Loyal Customers
17236,13,6,916.13,4,4,3,443,Top Customers
13549,3,8,916.12,4,4,3,443,Top Customers
15253,1,6,915.3,4,4,3,443,Top Customers
16216,268,1,914.93,1,1,3,113,Big Spenders
12652,9,2,914.53,4,2,3,423,Big Spenders
15587,31,4,913.68,3,3,3,333,Top Customers
15364,215,2,913.19,1,2,3,123,Big Spenders
16809,24,6,912.74,3,4,3,343,Top Customers
13782,13,6,912,4,4,3,443,Top Customers
13192,206,2,911.94,1,2,3,123,Big Spenders
16714,219,4,911.53,1,3,3,133,Loyal Customers
14289,6,6,911.26,4,4,3,443,Top Customers
18096,12,3,911.15,4,3,3,433,Top Customers
13350,17,3,910.72,4,3,3,433,Top Customers
13689,153,1,910,1,1,3,113,Big Spenders
17552,43,6,909.96,3,4,3,343,Top Customers
15511,12,5,909.23,4,3,3,433,Top Customers
17323,16,9,908.99,4,4,3,443,Top Customers
13038,81,3,908.46,2,3,3,233,Loyal Customers
16584,81,3,908.03,2,3,3,233,Loyal Customers
14449,19,4,907.1,4,3,3,433,Top Customers
15480,117,1,905.5,2,1,3,213,Big Spenders
15022,12,4,905.04,4,3,3,433,Top Customers
14081,69,4,904.67,2,3,3,233,Loyal Customers
12722,3,6,904.33,4,4,3,443,Top Customers
15807,51,3,903.9,3,3,3,333,Top Customers
12994,32,5,902.22,3,3,3,333,Top Customers
17566,26,2,901.21,3,2,3,323,Big Spenders
17848,82,9,901.2,2,4,3,243,Loyal Customers
17886,121,3,899.61,2,3,3,233,Loyal Customers
13810,29,4,899.51,3,3,3,333,Top Customers
17537,60,2,897.62,2,2,3,223,Big Spenders
17044,26,3,897.43,3,3,3,333,Top Customers
16361,10,4,896.66,4,3,3,433,Top Customers
18194,83,2,896,2,2,3,223,Big Spenders
15865,1,3,895.13,4,3,3,433,Top Customers
15211,61,2,894.41,2,2,3,223,Big Spenders
15079,35,5,893.66,3,3,3,333,Top Customers
12772,30,1,892.47,3,1,3,313,Big Spenders
13515,73,4,891.12,2,3,3,233,Loyal Customers
15255,244,1,890.85,1,1,3,113,Big Spenders
14240,90,2,890.34,2,2,3,223,Big Spenders
14344,98,8,889.93,2,4,3,243,Loyal Customers
17829,299,1,889.24,1,1,3,113,Big Spenders
17527,54,6,888.86,3,4,3,343,Top Customers
16347,12,2,887.65,4,2,3,423,Big Spenders
13035,58,3,886.63,2,3,3,233,Loyal Customers
15822,181,2,885.47,1,2,3,123,Big Spenders
17704,169,2,885.19,1,2,3,123,Big Spenders
15799,76,3,884.14,2,3,3,233,Loyal Customers
14597,12,2,883.15,4,2,3,423,Big Spenders
14359,20,6,882.58,4,4,3,443,Top Customers
18236,60,6,882.24,2,4,3,243,Loyal Customers
13037,139,3,881.07,2,3,3,233,Loyal Customers
15076,173,1,880.85,1,1,3,113,Big Spenders
13662,35,7,879.08,3,4,3,343,Top Customers
14141,30,6,879.03,3,4,3,343,Top Customers
17731,80,5,878.2,2,3,3,233,Loyal Customers
15653,116,2,877.44,2,2,3,223,Big Spenders
17007,51,7,877.43,3,4,3,343,Top Customers
14770,233,2,876.42,1,2,3,123,Big Spenders
12940,47,4,876.29,3,3,3,333,Top Customers
13566,41,2,874.71,3,2,3,323,Big Spenders
16513,20,4,874.59,4,3,3,433,Top Customers
13294,250,2,873.74,1,2,3,123,Big Spenders
12847,23,1,871.54,3,1,3,313,Big Spenders
13200,20,4,870.09,4,3,3,433,Top Customers
13979,74,1,869.87,2,1,3,213,Big Spenders
17109,45,8,869.68,3,4,3,343,Top Customers
12694,71,2,869.67,2,2,3,223,Big Spenders
13203,10,4,869.46,4,3,3,433,Top Customers
14623,43,6,869.35,3,4,3,343,Top Customers
16801,37,5,867.83,3,3,3,333,Top Customers
15208,30,6,867.62,3,4,3,343,Top Customers
14715,9,4,867.38,4,3,3,433,Top Customers
16121,58,2,867.11,2,2,3,223,Big Spenders
14332,23,3,866.31,3,3,3,333,Top Customers
16567,162,2,865.6,1,2,3,123,Big Spenders
16221,98,3,864.86,2,3,3,233,Loyal Customers
17048,9,6,864.32,4,4,3,443,Top Customers
12680,31,4,862.81,3,3,3,333,Top Customers
16266,74,7,861.89,2,4,3,243,Loyal Customers
17649,135,2,861.74,2,2,3,223,Big Spenders
12794,54,2,860.41,3,2,3,323,Big Spenders
13339,201,1,860.12,1,1,3,113,Big Spenders
14577,13,4,859.71,4,3,3,433,Top Customers
17064,0,3,859.35,4,3,3,433,Top Customers
14553,20,5,859.27,4,3,3,433,Top Customers
16235,39,6,858.41,3,4,3,343,Top Customers
16037,130,3,855.02,2,3,3,233,Loyal Customers
17560,69,5,854.95,2,3,3,233,Loyal Customers
16877,13,6,853.72,4,4,3,443,Top Customers
14193,270,2,853.39,1,2,3,123,Big Spenders
16070,23,2,852.15,3,2,3,323,Big Spenders
16027,69,7,852.12,2,4,3,243,Loyal Customers
16020,17,3,851.01,4,3,3,433,Top Customers
13991,13,7,850.63,4,4,3,443,Top Customers
12379,82,3,850.29,2,3,3,233,Loyal Customers
17027,79,7,848.59,2,4,3,243,Loyal Customers
12713,89,1,848.55,2,1,3,213,Big Spenders
14625,157,5,848.48,1,3,3,133,Loyal Customers
13846,25,4,847.61,3,3,3,333,Top Customers
13221,241,2,847.41,1,2,3,123,Big Spenders
16222,319,1,846.72,1,1,3,113,Big Spenders
15965,18,4,845.64,4,3,3,433,Top Customers
14803,98,3,845.55,2,3,3,233,Loyal Customers
17624,15,2,843.48,4,2,3,423,Big Spenders
15164,209,3,843.05,1,3,3,133,Loyal Customers
12878,19,3,841.64,4,3,3,433,Top Customers
14912,17,3,841.52,4,3,3,433,Top Customers
14862,26,2,841.2,3,2,3,323,Big Spenders
17076,37,3,841.08,3,3,3,333,Top Customers
13940,18,4,839.14,4,3,3,433,Top Customers
14657,18,5,838.27,4,3,3,433,Top Customers
15832,255,1,836.79,1,1,3,113,Big Spenders
12728,39,4,836.33,3,3,3,333,Top Customers
17759,18,3,834.99,4,3,3,433,Top Customers
13835,26,4,834.57,3,3,3,333,Top Customers
17929,12,5,834.5,4,3,3,433,Top Customers
16644,35,2,833.78,3,2,3,323,Big Spenders
15862,113,4,832.88,2,3,3,233,Loyal Customers
12693,5,6,830.96,4,4,3,443,Top Customers
13681,18,4,827.83,4,3,3,433,Top Customers
16747,26,4,826.96,3,3,3,333,Top Customers
12461,125,2,826.88,2,2,3,223,Big Spenders
16494,297,1,826.53,1,1,3,113,Big Spenders
17921,149,4,826.52,2,3,3,233,Loyal Customers
16284,51,2,823.97,3,2,3,323,Big Spenders
14231,95,5,822.06,2,3,3,233,Loyal Customers
13893,298,1,821.1,1,1,3,113,Big Spenders
13220,79,4,819.29,2,3,3,233,Loyal Customers
17764,5,2,818.82,4,2,3,423,Big Spenders
17169,51,4,816.88,3,3,3,333,Top Customers
16943,5,3,816.73,4,3,3,433,Top Customers
16560,22,3,816.51,3,3,3,333,Top Customers
16108,85,2,816.1,2,2,3,223,Big Spenders
15649,162,2,816,1,2,3,123,Big Spenders
15399,23,3,815.77,3,3,3,333,Top Customers
14499,27,3,815.32,3,3,3,333,Top Customers
13280,93,3,814.86,2,3,3,233,Loyal Customers
16460,29,3,814.72,3,3,3,333,Top Customers
18064,134,2,814,2,2,3,223,Big Spenders
17075,18,5,813.77,4,3,3,433,Top Customers
16600,17,6,813.52,4,4,3,443,Top Customers
16621,52,4,813.48,3,3,3,333,Top Customers
14421,5,2,813.11,4,2,3,423,Big Spenders
15644,167,4,813,1,3,3,133,Loyal Customers
17980,166,3,811.45,1,3,3,133,Loyal Customers
15525,18,4,811.02,4,3,3,433,Top Customers
16276,177,1,810.6,1,1,3,113,Big Spenders
16624,81,2,810.57,2,2,3,223,Big Spenders
13637,53,3,810.5,3,3,3,333,Top Customers
16660,17,5,810.45,4,3,3,433,Top Customers
16891,120,5,809.7,2,3,3,233,Loyal Customers
17115,65,5,806.9,2,3,3,233,Loyal Customers
15952,182,4,806.57,1,3,3,133,Loyal Customers
13707,268,2,806.41,1,2,3,123,Big Spenders
12421,16,5,806.27,4,3,3,433,Top Customers
16869,23,5,805.62,3,3,3,333,Top Customers
16367,302,2,804.49,1,2,3,123,Big Spenders
12778,20,7,804.23,4,4,3,443,Top Customers
12422,169,3,803.56,1,3,3,133,Loyal Customers
13929,170,3,802.85,1,3,3,133,Loyal Customers
16164,18,4,802.53,4,3,3,433,Top Customers
18265,73,2,801.51,2,2,3,223,Big Spenders
16806,104,4,801.49,2,3,3,233,Loyal Customers
17905,72,4,800.24,2,3,3,233,Loyal Customers
13720,117,4,799.9,2,3,3,233,Loyal Customers
14475,69,6,799.82,2,4,3,243,Loyal Customers
13030,12,2,799.48,4,2,3,423,Big Spenders
17703,110,3,798.74,2,3,3,233,Loyal Customers
16438,27,5,798.35,3,3,3,333,Top Customers
13389,12,3,797.96,4,3,3,433,Top Customers
12701,36,2,797.71,3,2,3,323,Big Spenders
13336,78,1,795.12,2,1,3,213,Big Spenders
15990,45,2,792.11,3,2,3,323,Big Spenders
13167,19,4,791.33,4,3,3,433,Top Customers
13016,74,3,789.89,2,3,3,233,Loyal Customers
13323,22,5,787.85,3,3,3,333,Top Customers
15806,47,3,784.58,3,3,3,333,Top Customers
15743,17,4,784.46,4,3,3,433,Top Customers
17387,20,2,784.11,4,2,3,423,Big Spenders
16054,146,1,783.9,2,1,3,213,Big Spenders
18248,93,4,783.02,2,3,3,233,Loyal Customers
17006,19,4,781.78,4,3,3,433,Top Customers
17341,186,3,781.36,1,3,3,133,Loyal Customers
13884,31,6,781.3,3,4,3,343,Top Customers
15679,25,4,781.28,3,3,3,333,Top Customers
13583,156,1,781.03,1,1,3,113,Big Spenders
13212,10,4,780.58,4,3,3,433,Top Customers
14644,10,4,780.46,4,3,3,433,Top Customers
17797,23,3,780.43,3,3,3,333,Top Customers
17180,6,6,780.38,4,4,3,443,Top Customers
12735,192,2,779.57,1,2,3,123,Big Spenders
16092,115,5,779.36,2,3,3,233,Loyal Customers
14815,274,2,778.5,1,2,3,123,Big Spenders
17414,44,2,778,3,2,3,323,Big Spenders
16505,121,1,777.6,2,1,3,213,Big Spenders
13563,85,2,777.53,2,2,3,223,Big Spenders
12425,79,1,777.2,2,1,3,213,Big Spenders
15353,255,2,777.02,1,2,3,123,Big Spenders
13341,261,1,775.85,1,1,3,113,Big Spenders
14234,23,4,775.46,3,3,3,333,Top Customers
16825,157,2,775.18,1,2,3,123,Big Spenders
16725,69,8,775.07,2,4,3,243,Loyal Customers
15414,10,3,774.9,4,3,3,433,Top Customers
16043,5,4,773.99,4,3,3,433,Top Customers
15075,78,1,773.03,2,1,3,213,Big Spenders
13375,1,2,772.9,4,2,3,423,Big Spenders
16759,11,4,772.84,4,3,3,433,Top Customers
12965,31,1,771.91,3,1,3,313,Big Spenders
17409,126,2,771.85,2,2,3,223,Big Spenders
14662,29,4,771.17,3,3,3,333,Top Customers
12628,19,4,769.61,4,3,3,433,Top Customers
16480,76,1,769.29,2,1,3,213,Big Spenders
18228,51,3,769.2,3,3,3,333,Top Customers
13356,81,1,768.24,2,1,3,213,Big Spenders
17516,2,5,768.08,4,3,3,433,Top Customers
13109,30,5,766.84,3,3,3,333,Top Customers
14976,58,8,765.86,2,4,3,243,Loyal Customers
14550,11,2,765.62,4,2,3,423,Big Spenders
14672,162,2,765.55,1,2,3,123,Big Spenders
17695,132,2,765.34,2,2,3,223,Big Spenders
14885,132,1,765.32,2,1,3,213,Big Spenders
12434,85,4,765.19,2,3,3,233,Loyal Customers
15239,11,3,764.34,4,3,3,433,Top Customers
17268,3,4,763.64,4,3,3,433,Top Customers
17466,11,2,763.28,4,2,3,423,Big Spenders
18136,5,4,761.83,4,3,3,433,Top Customers
15599,27,2,761.74,3,2,3,323,Big Spenders
16205,90,4,761.38,2,3,3,233,Loyal Customers
14412,43,3,761.33,3,3,3,333,Top Customers
15066,54,2,760.59,3,2,3,323,Big Spenders
17425,20,2,759.17,4,2,3,423,Big Spenders
16036,88,2,758.92,2,2,3,223,Big Spenders
15568,45,3,758.29,3,3,3,333,Top Customers
17461,23,3,757.46,3,3,3,333,Top Customers
16470,52,5,757.44,3,3,3,333,Top Customers
14883,5,7,756.64,4,4,3,443,Top Customers
18104,302,1,754.64,1,1,3,113,Big Spenders
13730,136,2,752.6,2,2,3,223,Big Spenders
17146,106,3,749.78,2,3,3,233,Loyal Customers
14923,51,1,749.1,3,1,3,313,Big Spenders
17411,13,4,748.94,4,3,3,433,Top Customers
15074,106,1,748.87,2,1,3,213,Big Spenders
15656,46,4,748.5,3,3,3,333,Top Customers
15831,0,4,747.76,4,3,3,433,Top Customers
17114,67,10,747.22,2,4,3,243,Loyal Customers
15618,87,5,747.03,2,3,3,233,Loyal Customers
15533,20,5,746.92,3,3,3,333,Top Customers
16261,18,4,746.83,4,3,3,433,Top Customers
14050,107,2,746.36,2,2,3,223,Big Spenders
14790,2,4,745.06,4,3,3,433,Top Customers
16770,58,6,744.9,2,4,3,243,Loyal Customers
13354,72,1,743.53,2,1,3,213,Big Spenders
12374,26,1,742.93,3,1,3,313,Big Spenders
13753,288,1,741.26,1,1,3,113,Big Spenders
13900,95,3,740.95,2,3,3,233,Loyal Customers
17974,25,3,740.79,3,3,3,333,Top Customers
15252,95,2,740.78,2,2,3,223,Big Spenders
13329,121,4,740.4,2,3,3,233,Loyal Customers
16924,22,4,739.5,3,3,3,333,Top Customers
12603,22,1,739.2,3,1,3,313,Big Spenders
14756,16,1,738.96,4,1,3,413,Big Spenders
12976,5,1,738.6,4,1,3,413,Big Spenders
17979,169,5,737.81,1,3,3,133,Loyal Customers
18156,13,2,734.94,4,2,3,423,Big Spenders
17034,17,4,734.57,4,3,3,433,Top Customers
16146,204,3,734.13,1,3,3,133,Loyal Customers
12465,18,3,733.89,4,3,3,433,Top Customers
17692,161,5,733.44,1,3,3,133,Loyal Customers
16256,258,2,732.63,1,2,3,123,Big Spenders
17812,13,4,732.16,4,3,3,433,Top Customers
13575,0,5,732.07,4,3,3,433,Top Customers
16099,51,3,731.9,3,3,3,333,Top Customers
16491,47,1,731.5,3,1,3,313,Big Spenders
14778,246,2,730.86,1,2,3,123,Big Spenders
18035,44,3,730.4,3,3,3,333,Top Customers
13077,120,4,729.27,2,3,3,233,Loyal Customers
13950,12,5,728.56,4,3,3,433,Top Customers
17666,181,2,728.16,1,2,3,123,Big Spenders
13236,1,3,727.27,4,3,3,433,Top Customers
14055,107,1,725.64,2,1,3,213,Big Spenders
12723,17,5,725.07,4,3,3,433,Top Customers
15636,31,2,724.76,3,2,3,323,Big Spenders
12468,144,3,724.04,2,3,3,233,Loyal Customers
13736,242,3,724,1,3,3,133,Loyal Customers
12475,54,1,723.38,3,1,3,313,Big Spenders
15561,12,5,722.74,4,3,3,433,Top Customers
15584,24,5,722.61,3,3,3,333,Top Customers
17521,25,4,721.96,3,3,3,333,Top Customers
14869,104,3,721.95,2,3,3,233,Loyal Customers
15272,58,2,721.94,2,2,3,223,Big Spenders
13370,485,2,721.32,1,2,3,123,Big Spenders
18062,174,3,720.52,1,3,3,133,Loyal Customers
16023,47,3,719.81,3,3,3,333,Top Customers
14179,41,2,719.78,3,2,3,323,Big Spenders
14725,25,1,718.08,3,1,3,313,Big Spenders
17884,181,4,717.45,1,3,3,133,Loyal Customers
15274,19,2,716.57,4,2,3,423,Big Spenders
12535,92,2,716.35,2,2,3,223,Big Spenders
17029,111,2,716,2,2,3,223,Big Spenders
18133,5,2,715.5,4,2,3,423,Big Spenders
15330,61,2,714.96,2,2,3,223,Big Spenders
15757,188,2,714.42,1,2,3,123,Big Spenders
13169,153,2,712.88,1,2,3,123,Big Spenders
13147,11,4,712.8,4,3,3,433,Top Customers
17761,152,1,712.78,2,1,3,213,Big Spenders
13416,44,2,712.5,3,2,3,323,Big Spenders
17642,2,2,712.29,4,2,3,423,Big Spenders
15855,95,5,712.24,2,3,3,233,Loyal Customers
13705,145,3,711.86,2,3,3,233,Loyal Customers
